sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:41,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,11:42,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:42,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:43,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:43,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:44,0,1
"חוק שירות ביטחון (תיקון מס` 7 והוראת שעה) (שירות במשטרה ושירות מוכר) (תיקון מס` 10), התשס""ט-2009",104,קריאה שנייה,20/07/09,18:01,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:44,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:45,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,11:45,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:48,0,1
"חוק שירות ביטחון (תיקון מס` 7 והוראת שעה) (שירות במשטרה ושירות מוכר) (תיקון מס` 10), התשס""ט-2009",102,אישור החוק,20/07/09,18:02,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:48,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:49,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:49,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:50,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:50,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:51,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:52,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:52,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:53,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:53,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:54,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:54,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:55,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,11:56,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:56,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:57,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:58,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:59,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,11:59,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:37,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:00,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:00,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:00,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:01,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:38,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:02,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:02,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:03,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:03,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:04,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:04,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:05,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:06,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,15:31,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:06,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:07,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:08,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:08,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:09,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:09,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:10,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,13:00,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:11,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:12,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:13,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:13,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:50,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:14,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:14,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:15,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:36,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:36,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:39,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:39,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:40,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:41,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:41,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:42,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",104,קריאה שנייה,14/07/09,12:43,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",121,הסתייגות,14/07/09,12:44,0,1
