sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"הצעת חוק הממשלה (תיקון - כללי אתיקה לחברי הממשלה), התשע""ז-2016",100,להעביר את הצעת החוק לוועדה,01/02/2017,13:36,0,1
"הצעת חוק לתיקון פקודת מסי העירייה ומסי הממשלה (פטורין) (מס` 29) (פטור מארנונה לבית כנסת בתוך בית מדרש), התשע""ז-2017",100,להעביר את הצעת החוק לוועדה,30/01/2017,17:57,1,0
בקשה לועדת חקירה פרלמנטרית בנושא האירועים בהפגנות בכפר אום אל-חירן בנגב,202,להעביר את הנושא לוועדה,25/01/2017,14:45,0,1
הודעת הממשלה על צירוף שרים לממשלה ושינוי בחלוקת התפקידים בין השרים ,910,הודעת הממשלה,23/01/2017,18:23,1,0
"הצעת אי אמון מטעם סיעת המחנה הציוני בנושא: ""התנהלות מושחתת ולא חוקית של ראש הממשלה בקבלת מתנות וטובות הנאה""",300,הצעת אי-אמון בממשלה,16/01/2017,18:01,0,1
"הצעת אי אמון מטעם סיעת  מרצ בנושא: ""לא יהיה כלום כי אין כלום""",300,הצעת אי-אמון בממשלה,16/01/2017,18:01,0,1
"הצעת אי אמון מטעם סיעת הרשימה המשותפת (חד""ש, רע""מ, בל""ד, תע""ל) בנושא: ""מדיניות הריסת הבתים- הרס 11 בתים בעיר קלנסווה""",300,הצעת אי-אמון בממשלה,16/01/2017,18:02,0,1
"הצעת אי אמון מטעם סיעת יש עתיד בנושא: ""ממשלה שלא מיישמת את החלטות הקבינט המדיני-ביטחוני לא יכולה להישאר בתפקידה""",300,הצעת אי-אמון בממשלה,16/01/2017,18:02,0,1
"חוק סדר הדין הפלילי (תיקון מס` 77), התשע""ז-2017",104,קריאה שנייה,09/01/2017,16:54,1,0
"הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות התקציב 2017 ו-2018), התשע""ז-2016",120,שם החוק,21/12/2016,22:22,1,0
"הצעת אי אמון מטעם סיעת הרשימה המשותפת (חד""ש, רע""מ, בל""ד, תע""ל) בנושא: ""תקציב המדינה המתגבש אנטי חברתי ומנציח את הפערים""",300,הצעת אי-אמון בממשלה,19/12/2016,18:21,0,1
"הצעת אי אמון מטעם סיעת יש עתיד בנושא: ""ממשלת ישראל מפקירה את אזרחיה ומתעלמת מהעדר מוכנות העורף למצב חירום""",300,הצעת אי-אמון בממשלה,19/12/2016,18:22,0,1
"סעיף 22 פרק ג`  (פיצויי פיטורים), מתוך הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות 2017 ו-2018), התשע""ז-2016",907,הצעת ועדה,19/12/2016,18:38,1,0
"הצעת חוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגר מידע (תיקון והוראת שעה), התשע""ז-2016",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,19/12/2016,20:24,1,0
"הצעת אי אמון מטעם סיעת המחנה הציוני בנושא: ""אי הסדרה בחוק ההסדרה: ממשלת ישראל מובילה להרס הדמוקרטיה, פוגעת במרקם החיים ומפקירה את ביטחון האזרחים"" ",300,הצעת אי-אמון בממשלה,05/12/2016,17:50,0,1
"הצעת אי אמון מטעם סיעת (הרשימה המשותפת (חד""ש, רע""מ, בל""ד, תע""ל))בנושא: ""הרחבת ההתנחלויות והמשך גזילת הקרקעות מהתושבים הפלסטינים""",300,הצעת אי-אמון בממשלה,05/12/2016,17:50,0,1
"הצעת אי אמון מטעם סיעת מרצ בנושא: ""חוק ההסדרה""",300,הצעת אי-אמון בממשלה,05/12/2016,17:51,0,1
"הצעת אי אמון מטעם סיעת יש עתיד בנושא:""הרוח שנושבת מצד שרים בממשלה המתירה לערער את סמכותו של הצבא ושל מפקדיו, פוגעת בביטחון המדינה""",300,הצעת אי-אמון בממשלה,05/12/2016,17:51,0,1
"חוק שירותי הדת היהודיים (תיקון מס` 22), התשע""ז-2016",104,קריאה שנייה,05/12/2016,17:56,1,0
"הצעת חוק להסדרת ההתיישבות ביהודה והשומרון, התשע""ז-2016",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,05/12/2016,21:31,1,0
"הצעת חוק קידום תעשיות עתירות ידע בצפון ובדרום (סיוע בשכר עובדים), התשע""ו–2015",100,להעביר את הצעת החוק לוועדה,30/11/2016,12:48,0,1
"הצעת חוק זכויות החולה (תיקון - נגישות מוסד רפואי לדוברי שפות זרות), התשע""ו-2016",100,להעביר את הצעת החוק לוועדה,30/11/2016,13:06,0,1
הודעת היושב-ראש ועדת הכנסת,900,הצעת ועדת הכנסת,30/11/2016,13:08,1,0
"הצעת חוק להסדרת ההתיישבות ביהודה והשומרון, התשע""ז–2016",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,16/11/2016,14:07,1,0
"הצעת חוק ההסדרה, התשע``ו- 2016",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,16/11/2016,14:09,1,0
"הצעת חוק להסדרת התיישבות ביהודה והשומרון, התשע""ז-2016",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,16/11/2016,14:10,1,0
"הצעת חוק התקשורת (בזק ושידורים) (תיקון - חובת סינון אתרים פוגעניים), התשע""ו-2016",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,02/11/2016,12:08,1,0
"הצעת חוק להנצחת זכרו של רחבעם זאבי (תיקון - ביטול החוק), התשע""ו-2016",100,להעביר את הצעת החוק לוועדה,02/11/2016,13:04,0,1
"הצעת חוק החזר הוצאות כספיות בגין עריכת נישואין אזרחיים בחו""ל, התשע""ו-2016",100,להעביר את הצעת החוק לוועדה,02/11/2016,14:20,0,1
"הצעת חוק החזר הוצאות כספיות בגין עריכת נישואין אזרחיים בחוץ לארץ למי שאינם רשאים להינשא על פי הדין הדתי, התשע""ה-2015",100,להעביר את הצעת החוק לוועדה,02/11/2016,14:21,0,1
"הצעת חוק הנצחת זכרם של קורבנות הטבח בכפר קאסם, התשע""ו–2015",100,להעביר את הצעת החוק לוועדה,02/11/2016,14:58,0,1
"הצעת חוק הנצחת זכרם של קורבנות הטבח בכפר קאסם, התשע""ו-2015",100,להעביר את הצעת החוק לוועדה,02/11/2016,14:59,0,1
"הצעת חוק התקציב לשנות הכספים 2017 ו-2018, התשע""ז-2016",100,להעביר את הצעת החוק לוועדה,02/11/2016,22:53,1,0
הצעת חוק-יסוד: משק המדינה (תיקון מס` 9),100,להעביר את הצעת החוק לוועדה,02/11/2016,22:58,1,0
"הצעת חוק התכנית הכלכלית (תיקוני חקיקה ליישום המדיניות הכלכלית לשנות התקציב 2017 ו-2018), התשע""ז-2016",100,להעביר את הצעת החוק לוועדה,02/11/2016,22:59,1,0
"הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות 207 ו-2018), התשע""ז-2016",100,להעביר את הצעת החוק לוועדה,02/11/2016,23:00,1,0
"הצעת חוק הפחתת הגירעון והגבלת ההוצאה התקציבית (תיקון מס` 16) (שיעור הגירעון וסכום ההוצאה הממשלתית בשנות התקציב 2017 ואילך), התשע""ז-2016",100,להעביר את הצעת החוק לוועדה,02/11/2016,23:01,1,0
"הצעת אי אמון מטעם סיעת המחנה הציוני בנושא: ""אובדן הדרך של הממשלה בתחום המדיני, חברתי וכלכלי""",300,הצעת אי-אמון בממשלה,31/10/2016,19:15,0,1
"הצעת אי אמון מטעם סיעת הרשימה המשותפת (חד""ש, רע""מ, בל""ד, תע""ל) בנושא: ""אוזלת ידה של הממשלה בתחום המדיני, חברתי וכלכלי""",300,הצעת אי-אמון בממשלה,31/10/2016,19:15,0,1
"הצעת חוק הפיקוח על שירותים פיננסיים (תיקוני חקיקה), התשע""ו-2016",121,הסתייגות,03/08/2016,14:31,0,1
"חוק הפיקוח על שירותים פיננסיים (תיקוני חקיקה), התשע""ו-2016",121,הסתייגות,03/08/2016,14:54,0,1
חוק-יסוד: תקציב המדינה לשנים 2017 ו-2018 (הוראות מיוחדות) (הוראת שעה) ,104,קריאה שנייה,02/08/2016,19:18,1,0
"חוק תקציב המדינה לשנים 2017 ו-2018 (הוראות מיוחדות) (הוראת שעה), התשע""ו-2016 ",104,קריאה שנייה,02/08/2016,19:20,1,0
"הצעת אי אמון מטעם סיעת הרשימה המשותפת (חד""ש, רע""מ, בל""ד, תע""ל) בנושא: ""מדיניות אפליה וקיפוח נגד הכפר אום אלחיראן""",300,הצעת אי-אמון בממשלה,01/08/2016,18:19,0,1
"הצעת אי אמון מטעם סיעת יש עתיד בנושא: ""היעדר דיונים ראויים בקבינט בנושא מנהרות הטרור שבין עזה לישראל בתקופת מבצע ""צוק איתן"" וההימנעות בטיפול בכשלי הלחימה, גם במלאות שנתיים למבצע""",300,הצעת אי-אמון בממשלה,01/08/2016,18:20,0,1
"חוק התכנון והבנייה (תיקון מס` 107 והוראת שעה), התשע""ו-2016",121,הסתייגות,01/08/2016,23:51,0,1
הודעה הממשלה על שינוי בחלוקת התפקידים בממשלה ,910,הודעת הממשלה,01/08/2016,20:48,1,0
הודעת הממשלה בדבר העברת תחום התעסוקה ממשרד הכלכלה והתעשייה למשרד הרווחה והשירותים החברתיים ,910,הודעת הממשלה,01/08/2016,20:49,1,0
"הצעת חוק התכנון והבנייה (תיקון מס` 109), התשע""ו-2016",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,01/08/2016,22:23,1,0
"הצעת חוק האזרחות והכניסה לישראל (הוראת שעה) (תיקון - שינוי הגיל לבקשת היתר לשהייה בישראל), התשע""ה-2015",100,להעביר את הצעת החוק לוועדה,27/07/2016,12:54,0,1
"הצעת חוק ביטוח פנסיוני לעובד (תיקוני חקיקה), התשע""ו-2016",100,להעביר את הצעת החוק לוועדה,27/07/2016,13:42,0,1
"חוק הכנסת (תיקון מס` 43), התשע""ו-2016",102,אישור החוק,20/07/2016,00:40,1,0
חוק-יסוד: הכנסת (תיקון מס` 44),102,אישור החוק,20/07/2016,00:38,1,0
"הצעת חוק שידורי טלוויזיה מהכנסת (תיקון מס` 6), התשע""ו-2016",100,להעביר את הצעת החוק לוועדה,20/07/2016,01:37,1,0
הצעת חוק-יסוד: תקציב המדינה לשנים 2017 ו-2018 (הוראות מיוחדות) (הוראת שעה) ,100,להעביר את הצעת החוק לוועדה,19/07/2016,22:34,1,0
"הצעת חוק תקציב המדינה לשנים 2017 ו-2018 (הוראות מיוחדות) (הוראת שעה), התשע""ו-2016 ",100,להעביר את הצעת החוק לוועדה,19/07/2016,22:35,1,0
"הצעת אי אמון מטעם סיעת המחנה הציוני בנושא: ""כשלונה ואוזלת ידה של הממשלה בתחום המדיני, כלכלי, חברתי, אזרחי ודמוקרטי""",300,הצעת אי-אמון בממשלה,18/07/2016,18:04,0,1
"הצעת אי אמון מטעם סיעת יש עתיד בנושא: ""ביטול חובת לימודי הליבה על ידי הממשלה אינו הוגן כלפי הילדים החרדים, כלפי משפחותיהם העתידיות וכלפי התלמידים החילוניים והדתיים שעליהם תיפול המעמסה בעתיד""",300,הצעת אי-אמון בממשלה,18/07/2016,18:05,0,1
"הצעת אי אמון מטעם סיעת המחנה הציוני בנושא: ""כישלונה ואוזלת ידה של הממשלה בתחום המדיני, כלכלי, חברתי, אזרחי ודמוקרטי""",300,הצעת אי-אמון בממשלה,11/07/2016,18:02,0,1
"הצעת אי אמון מטעם סיעת הרשימה המשותפת (חד""ש, רע""מ, בל""ד, רע""מ) בנושא: ""אוזלת ידה של הממשלה בתחום המדיני, חברתי וכלכלי""",300,הצעת אי-אמון בממשלה,11/07/2016,18:02,0,1
"הצעת אי-אמון מטעם סיעת יש עתיד בנושא: ""המשק הישראלי מתמודד עם האטה בצמיחת המשק, ירידה בייצוא וחשש מכניסה למיתון, ואין שר כלכלה במשרה מלאה""",300,הצעת אי-אמון בממשלה,11/07/2016,18:03,0,1
"הצעת אי אמון מטעם סיעת מרצ בנושא: ""אובדך הדרך של הממשלה בתחום המדיני, החברתי, הכלכלי והאזרחי""",300,הצעת אי-אמון בממשלה,11/07/2016,18:04,0,1
