"CommitteeID","Name","CategoryID","CategoryDesc","KnessetNum","CommitteeTypeID","CommitteeTypeDesc","Email","StartDate","FinishDate","AdditionalTypeID","AdditionalTypeDesc","ParentCommitteeID","CommitteeParentName","IsCurrent","LastUpdatedDate"
154,הצוות לבדיקת ענף התיירות,,,16,74,ועדת משנה,,2003-02-17 00:00:00,,,,21,ועדת הכספים,1,2015-03-20 12:02:57
155,"ועדת המשנה לקביעת נוהל ביקור ח""כים במוסדות רווחה",,,16,74,ועדת משנה,,2004-01-27 00:00:00,,,,20,ועדת הכנסת,1,2015-03-20 12:02:57
156,הוועדה המשותפת לוועדת הכספים ולוועדת הפנים לדיון בפרק ה' - רשויות מקומיות,,,16,73,ועדה משותפת,,2005-02-15 00:00:00,,,,,,1,2015-03-20 12:02:57
157,הוועדה המשותפת לוועדת הכספים ולוועדת הכלכלה לדיון בפרק ט' - תקשורת,,,16,73,ועדה משותפת,vksafim@knesset.gov.il,2005-02-15 00:00:00,,,,,,1,2017-04-05 14:05:24
158,"הוועדה המשותפת לוועדת הכספים ולוועדת החינוך לדיון בפרק י""ג - שונות",,,16,73,ועדה משותפת,,2005-02-15 00:00:00,,,,,,1,2015-03-20 12:02:57
159,ועדת המשנה לנושא לקויי למידה,,,16,74,ועדת משנה,,2005-03-09 15:22:29,,,,27,"ועדת החינוך, התרבות והספורט",1,2015-03-20 12:02:57
160,ועדת המשנה לנושא לקויות למידה,,,16,74,ועדת משנה,"1@knesset.gov.il",2005-03-13 00:00:00,,992,מיוחדת,27,"ועדת החינוך, התרבות והספורט",1,2020-02-04 12:01:37
161,"הוועדה המשותפת לוועדת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לעניין תקנות המסים",,,16,73,ועדה משותפת,,2005-03-17 00:00:00,,,,,,1,2015-03-20 12:02:57
162,ועדת המשנה לשירותי דת,,,16,74,ועדת משנה,,2005-03-20 00:00:00,,,,29,הוועדה לענייני ביקורת המדינה,1,2015-03-20 12:02:57
163,ועדת המשנה לשירותי דת,,,16,74,ועדת משנה,,2005-03-20 11:14:20,,,,24,ועדת הפנים ואיכות הסביבה,1,2015-03-20 12:02:57
164,ועדת המשנה לדיון בהצעת חוק בית המשפט לעניינים מנהליים (תיקון מס' 8),,,16,74,ועדת משנה,,2005-03-21 00:00:00,,,,25,"ועדת החוקה, חוק ומשפט",1,2015-03-20 12:02:57
165,ועדת המשנה לדיון בהצעת חוק תובענות ייצוגיות,,,16,74,ועדת משנה,,2005-03-30 00:00:00,,,,25,"ועדת החוקה, חוק ומשפט",1,2015-03-20 12:02:57
167,"הוועדה המשותפת לוועדת העבודה ולוועדת החינוך לדיון בהלס""י פרויקט יניב",,,16,73,ועדה משותפת,vrevacha@knesset.gov.il,2005-03-08 00:00:00,,,,,,1,2015-03-20 12:02:57
168,"הוועדה המשותפת לדיון בוועדת הכספים ובוועדת החינוך לעניין הכוונה להפריט את המתנ""סים",,,16,73,ועדה משותפת,,2005-03-02 00:00:00,,,,,,1,2015-03-20 12:02:57
169,ועדת המשנה לדיון בהצעת חוק המדיניות הכלכלית 2004 - היטל העסקת עובדים זרים,,,16,74,ועדת משנה,,2005-05-10 00:00:00,,,,21,ועדת הכספים,1,2015-03-20 12:02:57
175,ועדת המשנה לעניין היטל על העסקת עובדים זרים במסגרת הצעת חוק המדיניות הכלכלית,,,16,74,ועדת משנה,,2005-05-15 00:00:00,,,,21,ועדת הכספים,1,2015-03-20 12:02:57
176,ועדת המשנה למאבק בסחר בנשים,,,16,74,ועדת משנה,,2005-01-01 00:00:00,,,,25,"ועדת החוקה, חוק ומשפט",1,2015-03-20 12:02:57
177,הוועדה המשותפת לעניין תקינות מערכות הלייזר של המשטרה,,,16,73,ועדה משותפת,vdept2@knesset.gov.il,2005-06-14 00:00:00,,,,23,ועדת הכלכלה,1,2015-03-20 12:02:57
178,ועדת המשנה לעניין השבת זכויות סוציאליות לעולים ממדינות מוצאם,,,16,74,ועדת משנה,,2005-06-23 00:00:00,,992,מיוחדת,26,"ועדת העלייה, הקליטה והתפוצות",1,2015-03-20 12:02:57
179,ועדת המשנה לדיון בהצעת חוק נכסים של נספי שואה,,,16,74,ועדת משנה,,2005-06-27 00:00:00,,,,25,"ועדת החוקה, חוק ומשפט",1,2015-03-20 12:02:57
181,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לנושא תקציב הביטחון,,,16,73,ועדה משותפת,,2005-06-28 12:56:56,,,,,,1,2015-03-20 12:02:57
182,"הוועדה המשותפת לוועדת העבודה ומדע לדיון בהצ""ל - בחירת מין הילוד",,,16,73,ועדה משותפת,,2005-06-29 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
183,הוועדה המשותפת לוועדת הכספים ולוועדת החינוך לדיון בהצעת חוק הלוואות לשכר לימוד,,,16,73,ועדה משותפת,,2005-07-12 00:00:00,,,,,,1,2015-03-20 12:02:57
184,ועדת המשנה לענייני המגזר הערבי,,,16,74,ועדת משנה,,2005-07-21 00:00:00,,,,21,ועדת הכספים,1,2015-03-20 12:02:57
185,ועדת החקירה הפרלמנטרית בנושא גילויי השחיתות בממשל,,,16,72,ועדה מיוחדת,tbarnea@knesset.gov.il,2005-07-27 00:00:00,,993,חקירה,,,1,2015-03-20 12:02:57
186,הוועדה המשותפת לעניין התעשיות האלקטרו-כימיות,,,16,73,ועדה משותפת,,2005-08-21 00:00:00,,,,21,ועדת הכספים,1,2015-03-20 12:02:57
187,ועדת המשנה לעניין אכיפת חוקי עבודה,,,16,74,ועדת משנה,,2005-08-22 00:00:00,,,,29,הוועדה לענייני ביקורת המדינה,1,2015-03-20 12:02:57
188,ועדת המשנה לתקציב שירותי הבריאות לתלמיד,,,16,74,ועדת משנה,,2005-11-21 00:00:00,,,,21,ועדת הכספים,1,2015-03-20 12:02:57
189,ועדת המשנה המייעצת לטיפול בעגונות ובמסורבות גט,,,16,74,ועדת משנה,,2005-12-07 00:00:00,,992,מיוחדת,30,הוועדה לקידום מעמד האישה,1,2015-03-20 12:02:57
190,ועדת הכנסת,1,ועדת הכנסת,17,70,ועדת הכנסת,,2006-05-01 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
191,ועדת הכלכלה,3,ועדת הכלכלה,17,71,ועדה ראשית,,2006-05-01 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
192,ועדת האתיקה,14,ועדת האתיקה,17,71,ועדה ראשית,,2006-06-05 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
193,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,17,71,ועדה ראשית,,2006-05-01 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
194,"ועדת החוקה, חוק ומשפט",6,"ועדת החוקה, חוק ומשפט",17,71,ועדה ראשית,,2006-05-01 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
195,"ועדת החינוך, התרבות והספורט",8,"ועדת החינוך, התרבות והספורט",17,71,ועדה ראשית,,2006-05-01 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
196,ועדת הכספים,2,ועדת הכספים,17,71,ועדה ראשית,,2006-05-16 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
197,ועדת המדע והטכנולוגיה,13,ועדת  המדע  והטכנולוגיה,17,71,ועדה ראשית,,2006-05-17 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
198,"ועדת העבודה, הרווחה והבריאות",28,"ועדת העבודה, הרווחה והבריאות",17,71,ועדה ראשית,,2006-05-16 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
199,"ועדת העלייה, הקליטה והתפוצות",27,"ועדת העלייה, הקליטה והתפוצות",17,71,ועדה ראשית,,2006-05-16 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
200,ועדת הפנים ואיכות הסביבה,5,ועדת הפנים והגנת הסביבה,17,71,ועדה ראשית,,2007-11-13 00:00:00,2008-05-20 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
201,הוועדה לענייני ביקורת המדינה,10,הוועדה לענייני ביקורת המדינה,17,71,ועדה ראשית,,2006-05-01 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
202,הוועדה לקידום מעמד האישה,11,הוועדה לקידום מעמד האישה ולשוויון מגדרי,17,71,ועדה ראשית,,2006-06-01 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
203,הוועדה המיוחדת לזכויות הילד,25,הוועדה המיוחדת לזכויות הילד,17,72,ועדה מיוחדת,,2006-05-15 00:00:00,2009-02-24 00:00:00,992,מיוחדת,,,0,2015-03-20 12:02:57
204,ועדת המשנה לעניין מיגון יישובי עוטף עזה - מיגון מוסדות,,,17,74,ועדת משנה,,2006-05-16 00:00:00,2009-02-24 00:00:00,,,196,ועדת הכספים,0,2015-03-20 12:02:57
205,ועדת המשנה לזכויות ראש ממשלה מכהן ורעייתו,,,17,74,ועדת משנה,,2006-05-17 00:00:00,2009-02-24 00:00:00,,,196,ועדת הכספים,0,2015-03-20 12:02:57
206,"הוועדה המשותפת לוועדת הכספים ולוועדת הפנים לדיון בפרק י""ג-דתות מחוק ההסדרים",,,17,73,ועדה משותפת,,2006-05-24 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
207,"הוועדה המשותפת לוועדת החינוך ולוועדת הכספים לדיון בפרק ט""ז-שונות-59 מחוק ההסדרים",,,17,73,ועדה משותפת,,2006-05-24 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
208,"הוועדה המשותפת לוועדת הכלכלה ולוועדת הכספים לדיון בפרק ט""ז-שונות-71-72 מחוק ההסדרים",,,17,73,ועדה משותפת,,2006-05-24 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
209,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט לבחינת הצורך להכריז על מצב חירום",,,17,73,ועדה משותפת,,2006-05-24 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
210,הוועדה המשותפת לוועדת הכנסת ולוועדת הכספים לעניין תקציב הכנסת,209,ועדה משותפת לתקציב הכנסת,17,73,ועדה משותפת,,2006-05-31 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
211,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לנושא תקציב הביטחון,,,17,73,ועדה משותפת,,2006-05-31 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
212,הוועדה המיוחדת לפניות הציבור,19,הוועדה המיוחדת לפניות הציבור,17,72,ועדה מיוחדת,,2006-06-05 00:00:00,2009-02-24 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
213,ועדת המשנה לעניינים חסויים לפי סעיף 5 לחוק הכנסת,,,17,74,ועדת משנה,,2006-06-13 00:00:00,2009-02-24 00:00:00,,,196,ועדת הכספים,0,2015-03-20 12:02:57
214,"ועדת המשנה לקליטת ילדים, נוער וצעירים עולים במערכת החינוך",213,"ועדת משנה לקליטת ילדים, נוער וצעירים עולים במערכת החינוך",17,74,ועדת משנה,,2006-06-13 00:00:00,2009-02-24 00:00:00,992,מיוחדת,199,"ועדת העלייה, הקליטה והתפוצות",0,2015-03-20 12:02:57
217,"ועדת המשנה לביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",196,"ועדת המשנה לנושא ביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",17,74,ועדת משנה,,2006-07-02 00:00:00,2009-02-24 00:00:00,,,201,הוועדה לענייני ביקורת המדינה,0,2017-04-24 16:50:17
218,"ועדת המשנה לנושא דו""ח מבקר המדינה על ההתנתקות",212,ועדת המשנה לנושא דו”ח מבקר המדינה על ההתנתקות,17,74,ועדת משנה,,2006-06-15 00:00:00,2009-02-24 00:00:00,,,201,הוועדה לענייני ביקורת המדינה,0,2015-03-20 12:02:57
219,הוועדה המיוחדת למאבק בנגע הסמים,12,הוועדה המיוחדת להתמודדות עם סמים ואלכוהול,17,72,ועדה מיוחדת,,2006-06-13 00:00:00,2009-02-24 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
220,ועדת המשנה ליישום חוק שוויון זכויות לאנשים עם מוגבלות,273,ועדת משנה לתקנות שויון זכויות לאנשים עם מוגבלות (לא פעיל),17,74,ועדת משנה,,2006-07-06 00:00:00,2009-02-24 00:00:00,,,198,"ועדת העבודה, הרווחה והבריאות",0,2015-03-20 12:02:57
221,ועדת המשנה למאבק בסחר בנשים,185,ועדת משנה למאבק בסחר בנשים,17,74,ועדת משנה,,2006-06-28 00:00:00,2009-02-24 00:00:00,,,202,הוועדה לקידום מעמד האישה,0,2015-03-20 12:02:57
222,הוועדה המיוחדת לבחינת בעיית העובדים הזרים,15,ועדה מיוחדת לבעיית העובדים הזרים,17,72,ועדה מיוחדת,,2006-07-10 00:00:00,2009-02-24 00:00:00,991,קבועה,,,0,2020-05-21 15:39:38
223,הוועדה המשותפת לוועדת הכספים ולוועדה לזכויות הילד לנושא העוני וקצבת ילדים,,,17,73,ועדה משותפת,,2006-07-11 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
225,"ועדת המשנה לנושא הסדרי הפנסיה של עובדי רפא""ל",,,17,74,ועדת משנה,,2006-07-18 00:00:00,2009-02-24 00:00:00,,,196,ועדת הכספים,0,2015-03-20 12:02:57
226,ועדת המשנה לנושא ביטול הפטור ממכרז שניתן לחברת שראל,,,17,74,ועדת משנה,,2006-07-19 00:00:00,2009-02-24 00:00:00,992,מיוחדת,198,"ועדת העבודה, הרווחה והבריאות",0,2015-03-20 12:02:57
227,הוועדה המשותפת לוועדת הפנים ולוועדת הכספים לעניין אלימות אזרחים כלפי ראשי רשויות,,,17,73,ועדה משותפת,,2006-07-19 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
228,הוועדה המשותפת לוועדת הכלכלה ולוועדת החינוך לעניין חוק הרשות השנייה,224,ועדה משותפת לעניין חוק הרשות השנייה,17,73,ועדה משותפת,,2006-07-19 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
229,ועדת המשנה לנושא פיתוח בר קיימא,,,17,74,ועדת משנה,,2006-07-31 00:00:00,,,,201,הוועדה לענייני ביקורת המדינה,1,2015-03-20 12:02:57
230,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת החוץ והביטחון לדיון בהצעת חוק האזנת סתר",,,17,73,ועדה משותפת,,2006-07-25 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
231,הוועדה המשותפת לוועדת הכספים ולוועדת העבודה לדיון בהצעת חוק הגנה על עובדים בשעת חירום,242,"ועדת משותפת בהצ""ח הגנה על עובדים בשעת חירום",17,73,ועדה משותפת,,2006-07-31 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
232,"ועדת המשנה להסדרת העיסוק במקצועות רפואיים, פרה רפואיים",,,17,74,ועדת משנה,,2006-08-17 00:00:00,2009-02-24 00:00:00,,,198,"ועדת העבודה, הרווחה והבריאות",0,2015-03-20 12:02:57
233,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,1,71,ועדה ראשית,,1949-02-14 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
234,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,10,71,ועדה ראשית,,1981-07-20 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
235,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,11,71,ועדה ראשית,,1984-10-22 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
236,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,12,71,ועדה ראשית,,1988-11-21 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
237,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,13,71,ועדה ראשית,,1992-07-13 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
238,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,14,71,ועדה ראשית,,1988-10-19 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
239,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,2,71,ועדה ראשית,,1951-08-20 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
240,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,3,71,ועדה ראשית,,1955-08-15 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
241,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,4,71,ועדה ראשית,,1960-10-26 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
242,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,5,71,ועדה ראשית,,1961-09-04 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
243,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,6,71,ועדה ראשית,,1965-11-22 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
244,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,7,71,ועדה ראשית,,1969-11-17 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
