"DocumentAgendaID","AgendaID","GroupTypeID","GroupTypeDesc","ApplicationID","ApplicationDesc","FilePath","LastUpdatedDate"
36018,137353,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_35997.doc,2010-06-02 15:42:26
36020,137357,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_35999.doc,2010-06-02 15:42:26
36029,137904,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36008.doc,2010-06-02 15:42:27
36035,137986,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36014.doc,2010-06-02 15:42:28
36037,138017,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36016.doc,2010-06-02 15:42:28
36039,138066,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36018.doc,2010-06-02 15:42:29
36043,138087,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36022.doc,2010-06-02 15:42:29
36050,138209,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36029.doc,2010-06-02 15:42:30
36053,138211,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36032.doc,2010-06-02 15:42:31
36057,138268,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36036.doc,2010-06-02 15:42:31
36060,138285,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36039.doc,2010-06-02 15:42:32
36062,138306,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36041.doc,2010-06-02 15:42:32
36066,138350,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36045.doc,2010-06-02 15:42:33
36076,138375,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36055.doc,2010-06-02 15:42:34
36080,138380,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36059.doc,2010-06-02 15:42:35
36087,138489,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36066.doc,2010-06-02 15:42:36
36090,138524,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36069.doc,2010-06-02 15:42:36
36096,138610,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36075.doc,2010-06-02 15:42:37
36112,138675,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36091.doc,2010-06-02 15:42:39
36116,138677,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36095.doc,2010-06-02 15:42:40
36120,138681,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36099.doc,2010-06-02 15:42:41
36123,138693,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36102.doc,2010-06-02 15:42:41
36129,138707,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36108.doc,2010-06-02 15:42:42
36133,138764,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36112.doc,2010-06-02 15:42:43
36140,138767,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36119.doc,2010-06-02 15:42:44
36143,138769,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36122.doc,2010-06-02 15:42:44
36149,138773,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36128.doc,2010-06-02 15:42:45
36154,138777,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36133.doc,2010-06-02 15:42:46
36157,138781,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36136.doc,2010-06-02 15:42:46
36162,138789,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36141.doc,2010-06-02 15:42:47
36180,138809,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36159.doc,2010-06-02 15:42:50
36184,138815,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36163.doc,2010-06-02 15:42:50
36188,138817,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36167.doc,2010-06-02 15:42:51
36190,138819,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36169.doc,2010-06-02 15:42:51
36192,138820,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36171.doc,2010-06-02 15:42:51
36197,138824,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36176.doc,2010-06-02 15:42:52
36200,138826,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36179.doc,2010-06-02 15:42:53
36202,138828,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36181.doc,2010-06-02 15:42:53
36203,138829,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36182.doc,2010-06-02 15:42:53
36210,138834,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36189.doc,2010-06-02 15:42:54
36217,138868,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36196.doc,2010-06-02 15:42:55
36218,138936,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36197.doc,2010-06-02 15:42:55
36221,138945,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36200.doc,2010-06-02 15:42:56
36223,139004,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36202.doc,2010-06-02 15:42:56
36225,139125,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36204.doc,2010-06-02 15:42:56
36233,139268,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36212.doc,2010-06-02 15:42:57
36241,139453,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36220.doc,2010-06-02 15:42:59
36245,139486,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36224.doc,2010-06-02 15:42:59
36254,139747,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36233.doc,2010-06-02 15:43:01
36257,139757,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36236.doc,2010-06-02 15:43:01
36259,139784,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36238.doc,2010-06-02 15:43:01
36261,139824,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36240.doc,2010-06-02 15:43:02
36263,139849,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36242.doc,2010-06-02 15:43:02
36264,139877,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36243.doc,2010-06-02 15:43:02
36266,139889,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36245.doc,2010-06-02 15:43:02
36274,139965,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36253.doc,2010-06-02 15:43:03
36278,139978,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36257.doc,2010-06-02 15:43:04
36279,139985,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36258.doc,2010-06-02 15:43:04
36281,139986,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36260.doc,2010-06-02 15:43:04
36287,140244,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36266.doc,2010-06-02 15:43:05
36292,140267,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36271.doc,2010-06-02 15:43:06
36294,140285,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36273.doc,2010-06-02 15:43:06
36296,140292,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36275.doc,2010-06-02 15:43:06
36299,140294,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36278.doc,2010-06-02 15:43:07
36302,140320,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36281.doc,2010-06-02 15:43:07
36306,140325,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36285.doc,2010-06-02 15:43:08
36317,140386,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36296.doc,2010-06-02 15:43:09
36322,140404,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36301.doc,2010-06-02 15:43:10
36323,140405,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36302.doc,2010-06-02 15:43:10
36341,140418,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36320.doc,2010-06-02 15:43:13
36343,140421,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36322.doc,2010-06-02 15:43:13
36345,140422,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36324.doc,2010-06-02 15:43:14
36347,140428,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36326.doc,2010-06-02 15:43:14
36349,140429,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36328.doc,2010-06-02 15:43:14
36352,140433,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36331.doc,2010-06-02 15:43:15
36372,140451,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36351.doc,2010-06-02 15:43:18
36379,140454,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36358.doc,2010-06-02 15:43:19
36380,140455,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36359.doc,2010-06-02 15:43:19
36383,140456,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36362.doc,2010-06-02 15:43:19
36384,140457,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36363.doc,2010-06-02 15:43:20
36387,140460,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36366.doc,2010-06-02 15:43:20
36388,140461,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36367.doc,2010-06-02 15:43:20
36392,140465,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36371.doc,2010-06-02 15:43:21
36398,140469,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36377.doc,2010-06-02 15:43:21
36403,140473,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36382.doc,2010-06-02 15:43:22
36404,140476,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36383.doc,2010-06-02 15:43:22
36406,140478,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36385.doc,2010-06-02 15:43:23
36409,140481,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36388.doc,2010-06-02 15:43:23
36411,140482,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36390.doc,2010-06-02 15:43:23
36416,140484,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36395.doc,2010-06-02 15:43:24
36418,140485,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36397.doc,2010-06-02 15:43:24
36423,140488,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36402.doc,2010-06-02 15:43:25
36426,140490,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36405.doc,2010-06-02 15:43:26
36432,140555,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36411.doc,2010-06-02 15:43:26
36436,140707,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36415.doc,2010-06-02 15:43:27
36438,140708,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36417.doc,2010-06-02 15:43:27
36440,140722,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36419.doc,2010-06-02 15:43:28
36442,140723,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36421.doc,2010-06-02 15:43:28
36444,140724,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36423.doc,2010-06-02 15:43:28
36446,140725,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36425.doc,2010-06-02 15:43:28
36448,140764,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36427.doc,2010-06-02 15:43:29
36450,140808,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36429.doc,2010-06-02 15:43:29
36452,140904,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36431.doc,2010-06-02 15:43:29
36456,141164,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36435.doc,2010-06-02 15:43:30
36458,141166,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36437.doc,2010-06-02 15:43:30
36461,141265,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36440.doc,2010-06-02 15:43:31
36464,141306,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36443.doc,2010-06-02 15:43:31
36479,141519,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36458.doc,2010-06-02 15:43:33
36481,141522,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36460.doc,2010-06-02 15:43:34
36493,141569,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36472.doc,2010-06-02 15:43:36
36495,141666,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36474.doc,2010-06-02 15:43:36
36497,141684,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36476.doc,2010-06-02 15:43:36
36500,141744,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36479.doc,2010-06-02 15:43:37
36505,141792,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36484.doc,2010-06-02 15:43:38
36506,141807,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36485.doc,2010-06-02 15:43:38
36508,141808,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36487.doc,2010-06-02 15:43:38
36512,141812,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36491.doc,2010-06-02 15:43:39
36516,141827,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36495.doc,2010-06-02 15:43:39
36518,141830,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36497.doc,2010-06-02 15:43:40
36520,141833,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36499.doc,2010-06-02 15:43:40
36521,141836,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36500.doc,2010-06-02 15:43:40
36523,141839,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36502.doc,2010-06-02 15:43:40
36527,141844,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36506.doc,2010-06-02 15:43:41
36529,141845,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36508.doc,2010-06-02 15:43:41
36532,141853,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36511.doc,2010-06-02 15:43:42
36534,141867,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36513.doc,2010-06-02 15:43:42
36540,141886,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36519.doc,2010-06-02 15:43:43
36542,141887,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36521.doc,2010-06-02 15:43:43
36544,141908,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36523.doc,2010-06-02 15:43:43
36547,141909,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36526.doc,2010-06-02 15:43:44
36550,141926,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36529.doc,2010-06-02 15:43:44
36559,141931,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36538.doc,2010-06-02 15:43:46
36562,141933,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36541.doc,2010-06-02 15:43:46
36564,141934,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36543.doc,2010-06-02 15:43:46
36566,141935,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36545.doc,2010-06-02 15:43:47
36571,141941,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36550.doc,2010-06-02 15:43:47
36577,141944,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36556.doc,2010-06-02 15:43:48
36580,141947,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36559.doc,2010-06-02 15:43:49
36584,141949,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36563.doc,2010-06-02 15:43:50
36590,141955,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36569.doc,2010-06-02 15:43:50
36592,141956,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\17\agendasuggestion\17_as_36571.doc,2010-06-02 15:43:51
