"﻿MkID","LastName","FirstName","FullName","BirthDate","YearDate","BirthDateHeb","DeathDate","DeathDateHeb","YearDeathDate","ImmigrationDate","BirthCountry","CityName","FamilyStatus","ChildrenNumber","imgPath","FK_MKStatus","FirstLetter","LU_Gender"
113,רובינשטיין,אמנון,רובינשטיין אמנון,1931-09-05,1931.0,"",,"",,"",ישראל,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/113/1_113_3_311.jpeg?v=20201010,0,ר,1
114,ריבלין,ראובן,ריבלין ראובן,1939-09-09,1939.0,"1939-09-09T00:00:00",,"",,"",ישראל,ירושלים,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/114/1_114_2_313.png?v=20201010,0,ר,1
115,רמון,חיים,רמון חיים,1950-04-10,1950.0,"",,"",,"",ישראל,רמת השרון,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/115/1_115_3_317.jpeg?v=20201010,0,ר,1
116,שאקי,אבנר חי,שאקי אבנר חי,1926-02-05,1926.0,"",2005-05-28,"",2005.0,"",ישראל,תל אביב,נשוי,7.0,https://fs.knesset.gov.il/globaldocs/MK/116/1_116_3_319.jpeg?v=20201010,0,ש,1
117,שוחט,אברהם בייגה,שוחט אברהם בייגה,1936-06-14,1936.0,"",,"",,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/117/1_117_3_321.jpeg?v=20201010,0,ש,1
118,שחל,משה,שחל משה,1934-05-20,1934.0,"",,"",,"",עיראק,קיסריה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/118/1_118_3_323.jpeg?v=20201010,0,ש,1
119,שטרית,מאיר,שטרית מאיר,1947-10-10,1947.0,"",,"",,"1949-01-01T00:00:00",מרוקו,יבנה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/119/1_119_2_325.png?v=20201010,0,ש,1
120,שטרן,אברהם,שטרן אברהם,1935-10-30,1935.0,"",1997-05-12,"",1997.0,"",ישראל,עין הנציב,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/120/1_120_3_329.jpeg?v=20201010,0,ש,1
121,שטרן,יורי,שטרן יורי,1949-03-19,1949.0,"",2007-01-16,"",2007.0,"1981-01-01T00:00:00",רוסיה,מוצא עילית,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/121/1_121_3_331.jpeg?v=20201010,0,ש,1
122,שלום,סילבן,שלום סילבן,1958-08-04,1958.0,"1958-08-04T00:00:00",,"",,"1959-01-01T00:00:00",תוניסיה,רמת גן,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/122/1_122_2_333.png?v=20201010,0,ש,1
123,שמחון,שלום,שמחון שלום,1956-12-07,1956.0,"1956-12-07T00:00:00",,"",,"",ישראל,אבן מנחם,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/123/1_123_2_337.png?v=20201010,0,ש,1
124,שמואלי,דורון,שמואלי דורון,1954-10-05,1954.0,"",,"",,"",ישראל,עין ורד,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/124/1_124_3_340.jpeg?v=20201010,0,ש,1
125,שרון,אריאל,שרון אריאל,1928-02-26,1928.0,"",2014-01-11,"2014-01-11T00:00:00",2014.0,"",ישראל,חוות שקמים  (שער הנגב),אלמן,2.0,https://fs.knesset.gov.il/globaldocs/MK/125/1_125_3_342.jpeg?v=20201010,0,ש,1
126,שריד,יוסי,שריד יוסי,1940-10-24,1940.0,"",2015-12-06,"2015-12-05T00:00:00",2015.0,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/126/1_126_3_344.jpeg?v=20201010,0,ש,1
127,שרנסקי,נתן,שרנסקי נתן,1948-01-20,1948.0,"",,"",,"1986-01-01T00:00:00",ברית המועצות,ירושלים,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/127/1_127_3_346.jpeg?v=20201010,0,ש,1
128,תיכון,דן,תיכון דן,1937-01-05,1937.0,"",,"",,"",ישראל,נשר,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/128/1_128_3_348.jpeg?v=20201010,0,ת,1
129,א-ד`אהר,אחמד,א-ד`אהר אחמד,1906-01-01,1906.0,"",1984-02-06,"",1984.0,"",ישראל,"","",6.0,https://fs.knesset.gov.il/globaldocs/MK/129/1_129_3_350.jpeg?v=20201010,0,א,1
130,אביטל,שמואל,אביטל שמואל,1951-04-22,1951.0,"",,"",,"1953-01-01T00:00:00",מרוקו,תדהר ,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/130/1_130_3_352.jpeg?v=20201010,0,א,1
131,אחימאיר,יוסף (יוסי),אחימאיר יוסף (יוסי),1943-05-19,1943.0,"",,"",,"",ישראל,רמת גן,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/131/1_131_3_354.jpeg?v=20201010,0,א,1
132,אלוני,שולמית,אלוני שולמית,1928-11-29,1928.0,"",2014-01-24,"2014-01-24T00:00:00",2014.0,"",ישראל,כפר שמריהו,אלמנה,3.0,https://fs.knesset.gov.il/globaldocs/MK/132/1_132_3_356.jpeg?v=20201010,0,א,2
133,אסעד,אסעד,אסעד אסעד,1944-02-10,1944.0,"",,"",,"",ישראל,בית ג'ן,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/133/1_133_3_358.jpeg?v=20201010,0,א,1
134,ארד,נאוה,ארד נאוה,1938-12-04,1938.0,"",,"",,"",ישראל,רמת גן,נשואה,1.0,https://fs.knesset.gov.il/globaldocs/MK/134/1_134_3_360.jpeg?v=20201010,0,א,2
135,בא-גד,יוסף,בא-גד יוסף,1932-02-10,1932.0,"",,"",,"",ישראל,פתח תקווה,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/135/1_135_3_362.jpeg?v=20201010,0,ב,1
136,בוחבוט,שלמה,בוחבוט שלמה,1942-11-08,1942.0,"",,"",,"1954-01-01T00:00:00",מרוקו,מעלות תרשיחא,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/136/1_136_3_364.jpeg?v=20201010,0,ב,1
137,בורג,אברהם,בורג אברהם,1955-01-19,1955.0,"",,"",,"",ישראל,נטף,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/137/1_137_3_366.jpeg?v=20201010,0,ב,1
138,גוטמן,שאול,גוטמן שאול,1945-09-09,1945.0,"",,"",,"",ישראל,יבנאל,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/138/1_138_3_368.jpeg?v=20201010,0,ג,1
139,גולדפרב,אלכס,גולדפרב אלכס,1947-06-01,1947.0,"",,"",,"",רומניה,אביגדור,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/139/1_139_3_370.jpeg?v=20201010,0,ג,1
140,גור (גורבן),מרדכי (מוטה),גור (גורבן) מרדכי (מוטה),1930-05-06,1930.0,"",1995-07-16,"",1995.0,"",ישראל,תל אביב,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/140/1_140_3_372.jpeg?v=20201010,0,ג,1
141,גור,אפרים,גור אפרים,1955-09-01,1955.0,"",,"",,"1972-01-01T00:00:00",ברית המועצות,תל אביב,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/141/1_141_3_374.jpeg?v=20201010,0,ג,1
142,גל,גדליה,גל גדליה,1933-02-14,1933.0,"",,"",,"",ישראל,כפר ויתקין,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/142/1_142_3_376.jpeg?v=20201010,0,ג,1
143,דיין,אלי,דיין אלי,1949-10-25,1949.0,"",,"",,"1963-01-01T00:00:00",מרוקו,אשקלון,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/143/1_143_3_378.jpeg?v=20201010,0,ד,1
144,וינשטיין,אריאל,וינשטיין אריאל,1932-05-02,1932.0,"",1996-03-10,"",1996.0,"",ישראל,תל אביב,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/144/1_144_3_380.jpeg?v=20201010,0,ו,1
145,ונונו,יוסף,ונונו יוסף,1945-08-07,1945.0,"",,"",,"1955-01-01T00:00:00",מרוקו,קריית מלאכי,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/145/1_145_3_382.jpeg?v=20201010,0,ו,1
146,ורדיגר,אברהם,ורדיגר אברהם,1921-05-06,1921.0,"",2013-11-27,"",2013.0,"1947-01-01T00:00:00",פולין,ירושלים,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/146/1_146_3_384.jpeg?v=20201010,0,ו,1
147,זיאד,תאופיק,זיאד תאופיק,1929-05-07,1929.0,"",1994-07-05,"",1994.0,"",ישראל,נצרת,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/147/1_147_3_386.jpeg?v=20201010,0,ז,1
148,חדד,חנא,חדד חנא,1919-04-19,1919.0,"",,"",,"",ישראל,כפר טורעאן,נשוי,7.0,https://fs.knesset.gov.il/globaldocs/MK/148/1_148_3_388.jpeg?v=20201010,0,ח,1
149,חריש,מיכאל,חריש מיכאל,1936-11-28,1936.0,"",,"",,"1950-01-01T00:00:00",רומניה,גבעתיים,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/149/1_149_3_390.jpeg?v=20201010,0,ח,1
150,טמקין,בנימין,טמקין בנימין,1945-03-07,1945.0,"",,"",,"1971-01-01T00:00:00",מקסיקו,מבשרת ציון,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/150/1_150_3_392.jpeg?v=20201010,0,ט,1
152,לובלסקי,מאשה,לובלסקי מאשה,1936-12-25,1936.0,"",,"",,"",ישראל,הרצלייה,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/152/1_152_3_394.jpeg?v=20201010,0,ל,2
153,לס,יורם,לס יורם,1945-01-30,1945.0,"",,"",,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/153/1_153_3_396.jpeg?v=20201010,0,ל,1
154,מאיה,משה,מאיה משה,1938-08-09,1938.0,"",,"",,"",ישראל,תל אביב,נשוי,9.0,https://fs.knesset.gov.il/globaldocs/MK/154/1_154_3_398.jpeg?v=20201010,0,מ,1
155,מילוא,רוני,מילוא רוני,1949-11-26,1949.0,"",,"",,"",ישראל,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/155/1_155_3_400.jpeg?v=20201010,0,מ,1
156,מנע,דוד,מנע דוד,1953-04-08,1953.0,"",,"",,"",ישראל,רמת גן,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/156/1_156_3_402.jpeg?v=20201010,0,מ,1
157,נחמן,רון,נחמן רון,1942-08-06,1942.0,"",2013-01-18,"2013-01-18T00:00:00",2013.0,"",ישראל,אריאל,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/157/1_157_3_404.jpeg?v=20201010,0,נ,1
158,נמיר,אורה,נמיר אורה,1930-09-01,1930.0,"",2019-07-07,"2019-07-07T00:00:00",2019.0,"",ישראל,תל אביב,נשואה,0.0,https://fs.knesset.gov.il/globaldocs/MK/158/1_158_3_406.jpeg?v=20201010,0,נ,2
159,נסים,משה,נסים משה,1935-04-10,1935.0,"",,"",,"",ישראל,ירושלים,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/159/1_159_3_408.jpeg?v=20201010,0,נ,1
160,סלמוביץ,אסתר,סלמוביץ אסתר,1948-04-08,1948.0,"",,"",,"1950-01-01T00:00:00",רומניה,כפר ורדים ,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/160/1_160_3_410.jpeg?v=20201010,0,ס,2
161,עלי,עובדיה,עלי עובדיה,1945-05-22,1945.0,"",,"",,"1950-01-01T00:00:00",עיראק,עפולה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/161/1_161_3_412.jpeg?v=20201010,0,ע,1
162,עזרן,יוסף,עזרן יוסף,1941-10-19,1941.0,"",2010-02-10,"2010-02-10T00:00:00",2010.0,"1957-01-01T00:00:00",מרוקו,ראשון לציון,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/162/1_162_3_414.jpeg?v=20201010,0,ע,1
163,פרץ ,יצחק חיים,פרץ  יצחק חיים,1938-03-26,1938.0,"",,"",,"1950-01-01T00:00:00",מרוקו,רעננה,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/163/1_163_3_416.jpeg?v=20201010,0,פ,1
164,פת,גדעון,פת גדעון,1933-02-02,1933.0,"",2020-04-26,"",2020.0,"",ישראל,סביון,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/164/1_164_3_418.jpeg?v=20201010,0,פ,1
165,צבן,יאיר,צבן יאיר,1930-08-23,1930.0,"",,"",,"",ישראל,רמת גן,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/165/1_165_3_420.jpeg?v=20201010,0,צ,1
166,קופמן,חיים,קופמן חיים,1934-12-12,1934.0,"",1995-08-07,"",1995.0,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/166/1_166_3_422.jpeg?v=20201010,0,ק,1
167,קיסר,ישראל,קיסר ישראל,1931-05-20,1931.0,"",2019-09-08,"2019-09-08T00:00:00",2019.0,"1933-01-01T00:00:00",תימן,ראשון לציון,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/167/1_167_3_424.jpeg?v=20201010,0,ק,1
168,רבין,יצחק,רבין יצחק,1922-03-01,1922.0,"",1995-11-04,"",1995.0,"",ישראל,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/168/1_168_3_426.jpeg?v=20201010,0,ר,1
169,רצון,מיכאל,רצון מיכאל,1952-09-21,1952.0,"",,"",,"",ישראל,כוכב יאיר,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/169/1_169_3_428.jpeg?v=20201010,0,ר,1
170,שגב,גונן,שגב גונן,1956-01-06,1956.0,"",,"",,"",ישראל,עפולה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/170/1_170_3_430.jpeg?v=20201010,0,ש,1
171,שגיא,גדעון,שגיא גדעון,1939-08-17,1939.0,"",,"",,"",ישראל,פתח תקווה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/171/1_171_3_432.jpeg?v=20201010,0,ש,1
172,שטרית,שמעון,שטרית שמעון,1946-01-01,1946.0,"",,"",,"1949-01-01T00:00:00",מרוקו,ירושלים,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/172/1_172_3_434.jpeg?v=20201010,0,ש,1
173,שילנסקי,דב,שילנסקי דב,1924-03-21,1924.0,"",2010-12-09,"2010-12-09T00:00:00",2010.0,"1948-01-01T00:00:00",ליטא,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/173/1_173_3_436.jpeg?v=20201010,0,ש,1
174,שמאי,יעקב,שמאי יעקב,1940-05-22,1940.0,"",2016-10-04,"2016-10-04T00:00:00",2016.0,"",ישראל,גבעת עדה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/174/1_174_3_438.jpeg?v=20201010,0,ש,1
175,שמיר,יצחק,שמיר יצחק,1915-10-15,1915.0,"1915-10-22T00:00:00",2012-06-30,"2012-06-30T00:00:00",2012.0,"1935-01-01T00:00:00",רוסיה,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/175/1_175_3_440.jpeg?v=20201010,0,ש,1
176,שפי,יעקב,שפי יעקב,1941-01-25,1941.0,"",,"",,"",ישראל,פתח תקווה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/176/1_176_3_442.jpeg?v=20201010,0,ש,1
177,שפירא,אברהם יוסף,שפירא אברהם יוסף,1921-03-02,1921.0,"",2000-06-26,"",2000.0,"1949-01-01T00:00:00",רומניה,תל אביב,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/177/1_177_3_444.jpeg?v=20201010,0,ש,1
178,אבוחצירא,אהרן,אבוחצירא אהרן,1938-10-28,1938.0,"",,"",,"1949-01-01T00:00:00",מרוקו,"","",6.0,https://fs.knesset.gov.il/globaldocs/MK/178/1_178_3_446.jpeg?v=20201010,0,א,1
179,א-נאשף,מחמוד,א-נאשף מחמוד,1906-01-01,1906.0,"",1979-11-10,"",1979.0,"",ישראל,"","",8.0,https://fs.knesset.gov.il/globaldocs/MK/179/1_179_3_448.jpeg?v=20201010,0,א,1
180,אבו-רביעה,חמאד,אבו-רביעה חמאד,1929-01-01,1929.0,"",1981-01-12,"",1981.0,"",ישראל,"","",9.0,https://fs.knesset.gov.il/globaldocs/MK/180/1_180_3_450.jpeg?v=20201010,0,א,1
181,ידלין,אהרן,ידלין אהרן,1926-04-17,1926.0,"",,"",,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/181/1_181_3_452.jpeg?v=20201010,0,י,1
182,יגורי,אסף,יגורי אסף,1931-02-13,1931.0,"",2000-03-18,"",2000.0,"",ישראל,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/182/1_182_3_454.jpeg?v=20201010,0,י,1
183,ידיד,מנחם,ידיד מנחם,1918-01-15,1918.0,"",2013-05-05,"",2013.0,"1935-01-01T00:00:00",סוריה,"",נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/183/1_183_3_456.jpeg?v=20201010,0,י,1
184,ידין (סוקניק),יגאל,ידין (סוקניק) יגאל,1917-03-20,1917.0,"",1984-06-28,"",1984.0,"",ישראל,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/184/1_184_2_2704.jpeg?v=20201010,0,י,1
185,יהודה,חיים,יהודה חיים,1917-11-09,1917.0,"",1985-01-01,"",1985.0,"1948-01-01T00:00:00",מצרים,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/185/1_185_3_458.jpeg?v=20201010,0,י,1
186,יהודה (זלצמן),צבי,יהודה (זלצמן) צבי,1887-01-01,1887.0,"",1965-10-03,"",1965.0,"1906-01-01T00:00:00",אוקראינה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/186/1_186_3_460.jpeg?v=20201010,0,י,1
187,יוניצ`מן,שמשון,יוניצ`מן שמשון,1907-02-13,1907.0,"",1961-03-21,"",1961.0,"1935-01-01T00:00:00",פולין,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/187/1_187_3_462.jpeg?v=20201010,0,י,1
188,יוסף (ג`וזף),דב (ברנארד),יוסף (ג`וזף) דב (ברנארד),1899-05-27,1899.0,"",1980-01-07,"",1980.0,"1918-01-01T00:00:00",קנדה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/188/1_188_3_464.jpeg?v=20201010,0,י,1
189,יוסף,יעקב,יוסף יעקב,1946-10-18,1946.0,"",2013-04-12,"2013-04-12T00:00:00",2013.0,"",ישראל,"","",6.0,https://fs.knesset.gov.il/globaldocs/MK/189/1_189_3_466.jpeg?v=20201010,0,י,1
190,יוספטל,גיורא,יוספטל גיורא,1912-08-09,1912.0,"",1962-08-23,"",1962.0,"1938-01-01T00:00:00",גרמניה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/190/1_190_3_468.jpeg?v=20201010,0,י,1
191,יוספטל (פונדוב),סנטה,יוספטל (פונדוב) סנטה,1912-12-05,1912.0,"",2007-07-26,"",2007.0,"1938-01-01T00:00:00",גרמניה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/191/1_191_3_470.jpeg?v=20201010,0,י,2
192,ילין-מור (פרידמן),נתן,ילין-מור (פרידמן) נתן,1913-01-01,1913.0,"",1980-02-19,"",1980.0,"1941-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/192/1_192_3_472.jpeg?v=20201010,0,י,1
193,יעקבי,גד,יעקבי גד,1935-01-18,1935.0,"",2007-08-27,"",2007.0,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/193/1_193_3_474.jpeg?v=20201010,0,י,1
194,אורלב,זבולון,אורלב זבולון,1945-11-09,1945.0,"1945-11-09T00:00:00",,"",,"",ישראל,ירושלים,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/194/1_194_2_476.png?v=20201010,0,א,1
196,בריילובסקי,ויקטור,בריילובסקי ויקטור,1935-12-27,1935.0,"",,"",,"1987-01-01T00:00:00",ברית המועצות,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/196/1_196_3_479.jpeg?v=20201010,0,ב,1
197,ברכה,מוחמד,ברכה מוחמד,1955-07-25,1955.0,"",,"",,"",ישראל,שפרעם,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/197/1_197_2_481.png?v=20201010,0,ב,1
198,גאגולה,יצחק,גאגולה יצחק,1964-01-01,1964.0,"",,"",,"1972-01-01T00:00:00",ברית המועצות,רחובות,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/198/1_198_3_485.jpeg?v=20201010,0,ג,1
199,ג`בארה,חוסניה,ג`בארה חוסניה,1958-04-11,1958.0,"",,"",,"",ישראל,טייבה,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/199/1_199_3_487.jpeg?v=20201010,0,ג,2
200,גילאון,אילן,גילאון אילן,1956-05-12,1956.0,"1956-05-12T00:00:00",,"",,"",רומניה,אשדוד,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/200/1_200_2_490.png?v=20201010,0,ג,1
201,גלאון,זהבה,גלאון זהבה,1956-01-04,1956.0,"1956-01-04T00:00:00",,"",,"1960-01-01T00:00:00",ברית המועצות,פתח תקווה,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/201/1_201_2_497.png?v=20201010,0,ג,2
202,דרוקמן,חיים,דרוקמן חיים,1932-11-15,1932.0,"",,"",,"1944-01-01T00:00:00",פולין,מרכז שפירא,נשוי,9.0,https://fs.knesset.gov.il/globaldocs/MK/202/1_202_3_503.jpeg?v=20201010,0,ד,1
203,וילן,אבשלום (אבו),וילן אבשלום (אבו),1951-02-11,1951.0,"1951-02-11T00:00:00",,"",,"",ישראל,נגבה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/203/1_203_3_505.jpeg?v=20201010,0,ו,1
204,וילנאי,מתן,וילנאי מתן,1944-05-20,1944.0,"",,"",,"",ישראל,שורש,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/204/1_204_2_507.png?v=20201010,0,ו,1
205,שירי,ויצמן,שירי ויצמן,1956-02-05,1956.0,"",,"",,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/205/1_205_3_510.jpeg?v=20201010,0,ש,1
206,זאב,נסים,זאב נסים,1951-09-09,1951.0,"1951-09-09T00:00:00",,"",,"",ישראל,ירושלים,נשוי,11.0,https://fs.knesset.gov.il/globaldocs/MK/206/1_206_2_512.png?v=20201010,0,ז,1
207,חוגי,עופר,חוגי עופר,1962-04-17,1962.0,"",,"",,"",ישראל,ירושלים,נשוי,7.0,https://fs.knesset.gov.il/globaldocs/MK/207/1_207_3_516.jpeg?v=20201010,0,ח,1
208,טיבי,אחמד,טיבי אחמד,1958-12-19,1958.0,"",,"",,"",ישראל,טייבה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/208/1_208_2_519.png?v=20201010,1,ט,1
209,כהן,אליעזר,כהן אליעזר,1934-06-18,1934.0,"",,"",,"",ישראל,רמת השרון,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/209/1_209_3_525.jpeg?v=20201010,0,כ,1
210,כהן,אמנון,כהן אמנון,1960-06-01,1960.0,"1960-06-01T00:00:00",,"",,"1973-01-01T00:00:00",אוזבקיסטן,רחובות,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/210/1_210_2_527.png?v=20201010,0,כ,1
211,כנעאן,מוחמד,כנעאן מוחמד,1955-10-17,1955.0,"",,"",,"",ישראל,טמרה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/211/1_211_3_531.jpeg?v=20201010,0,כ,1
212,כץ,חיים,כץ חיים,1947-12-21,1947.0,"",,"",,"1949-01-01T00:00:00",גרמניה,שוהם,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/212/1_212_2_534.png?v=20201010,1,כ,1
213,לבני,ציפי,לבני ציפי,1958-08-07,1958.0,"1958-07-09T00:00:00",,"",,"",ישראל,תל אביב,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/213/1_213_2_541.png?v=20201010,0,ל,2
214,ליברמן,אביגדור,ליברמן אביגדור,1958-06-05,1958.0,"1958-05-05T00:00:00",,"",,"1978-01-01T00:00:00",ברית המועצות,נוקדים,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/214/1_214_2_547.png?v=20201010,1,ל,1
215,ליפקין-שחק,אמנון,ליפקין-שחק אמנון,1944-03-18,1944.0,"",2012-12-19,"2012-12-19T00:00:00",2012.0,"",ישראל,מכבים-רעות,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/215/1_215_3_551.jpeg?v=20201010,0,ל,1
216,ליצמן,יעקב,ליצמן יעקב,1948-09-02,1948.0,"1948-09-02T00:00:00",,"",,"",גרמניה,ירושלים,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/216/1_216_2_554.png?v=20201010,1,ל,1
217,לפיד,יוסף (טומי),לפיד יוסף (טומי),1931-12-27,1931.0,"",2008-06-01,"2008-06-01T00:00:00",2008.0,"1948-01-01T00:00:00",יוגוסלביה,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/217/1_217_3_560.jpeg?v=20201010,0,ל,1
218,מח`ול,עסאם,מח`ול עסאם,1952-07-18,1952.0,"",,"",,"",ישראל,חיפה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/218/1_218_3_562.jpeg?v=20201010,0,מ,1
